packet_version_number,packet_type,secondary_header_flag,application_process_id_process_id,application_process_id_packet_category,sequence_flags,sequence_count,data_length,coarse_time,fine_time,sync_marker,data_take_id,ecc_number,ignore_0,test_mode,rx_channel_id,instrument_configuration_id,sub_commutated_index,sub_commutated_data,space_packet_count,pri_count,error_flag,ignore_1,baq_mode,baq_block_length,ignore_2,range_decimation,rx_gain,tx_ramp_rate_polarity,tx_ramp_rate_magnitude,tx_pulse_start_frequency_polarity,tx_pulse_start_frequency_magnitude,tx_pulse_length,ignore_3,rank,pulse_repetition_interval,sampling_window_start_time,sampling_window_length,sab_ssb_calibration_p,sab_ssb_polarisation,sab_ssb_temp_comp,sab_ssb_ignore_0,sab_ssb_elevation_beam_address,sab_ssb_ignore_1,sab_ssb_azimuth_beam_address,ses_ssb_cal_mode,ses_ssb_ignore_0,ses_ssb_tx_pulse_number,ses_ssb_signal_type,ses_ssb_ignore_1,ses_ssb_swap,ses_ssb_swath_number,number_of_quads,ignore_4,azi,baq_n,baqmod,cal_iter,ele_count,cal_mode,cal_p,cal_type,data_delay,offset,packet_idx,pol,rgdec,rx,signal_type,swath,swl,swst,tstmod,txpl,txpl_,txprr,txprr_,txpsf
0,0,1,65,12,3,267,11765,1366374708,9016,892270675,194628384,11,0,0,1,7,12,14150,267,4102,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,259,0,1,1,4,4406,3308052,267,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,268,11765,1366374708,9051,892270675,194628384,11,0,0,1,7,13,50408,268,4103,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,260,0,1,1,4,4406,3319824,268,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,269,11765,1366374708,9086,892270675,194628384,11,0,0,1,7,14,9931,269,4104,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,261,0,1,1,4,4406,3331596,269,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,270,11765,1366374708,9121,892270675,194628384,11,0,0,1,7,15,50530,270,4105,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,262,0,1,1,4,4406,3343368,270,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,271,11765,1366374708,9156,892270675,194628384,11,0,0,1,7,16,23663,271,4106,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,263,0,1,1,4,4406,3355140,271,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,272,11765,1366374708,9191,892270675,194628384,11,0,0,1,7,17,50632,272,4107,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,264,0,1,1,4,4406,3366912,272,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,273,11765,1366374708,9226,892270675,194628384,11,0,0,1,7,18,26600,273,4108,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,265,0,1,1,4,4406,3378684,273,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,274,11765,1366374708,9261,892270675,194628384,11,0,0,1,7,19,81,274,4109,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,266,0,1,1,4,4406,3390456,274,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,275,11765,1366374708,9296,892270675,194628384,11,0,0,1,7,20,28985,275,4110,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,267,0,1,1,4,4406,3402228,275,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,276,11765,1366374708,9331,892270675,194628384,11,0,0,1,7,21,13056,276,4111,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,268,0,1,1,4,4406,3414000,276,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,277,11765,1366374708,9366,892270675,194628384,11,0,0,1,7,22,0,277,4112,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,269,0,1,1,4,4406,3425772,277,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,278,11765,1366374708,9401,892270675,194628384,11,0,0,1,7,23,48324,278,4113,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,270,0,1,1,4,4406,3437544,278,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,279,11765,1366374708,9436,892270675,194628384,11,0,0,1,7,24,63701,279,4114,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,271,0,1,1,4,4406,3449316,279,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,280,11765,1366374708,9471,892270675,194628384,11,0,0,1,7,25,48959,280,4115,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,272,0,1,1,4,4406,3461088,280,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,281,11765,1366374708,9506,892270675,194628384,11,0,0,1,7,26,9015,281,4116,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,273,0,1,1,4,4406,3472860,281,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,282,11765,1366374708,9541,892270675,194628384,11,0,0,1,7,27,16041,282,4117,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,274,0,1,1,4,4406,3484632,282,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,283,11765,1366374708,9576,892270675,194628384,11,0,0,1,7,28,50851,283,4118,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,275,0,1,1,4,4406,3496404,283,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,284,11765,1366374708,9611,892270675,194628384,11,0,0,1,7,29,16147,284,4119,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,276,0,1,1,4,4406,3508176,284,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,285,11765,1366374708,9646,892270675,194628384,11,0,0,1,7,30,33286,285,4120,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,277,0,1,1,4,4406,3519948,285,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,286,11765,1366374708,9681,892270675,194628384,11,0,0,1,7,31,47260,286,4121,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,278,0,1,1,4,4406,3531720,286,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,287,11765,1366374708,9716,892270675,194628384,11,0,0,1,7,32,13843,287,4122,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,279,0,1,1,4,4406,3543492,287,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,288,11765,1366374708,9751,892270675,194628384,11,0,0,1,7,33,47732,288,4123,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,280,0,1,1,4,4406,3555264,288,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,289,11765,1366374708,9786,892270675,194628384,11,0,0,1,7,34,54124,289,4124,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,281,0,1,1,4,4406,3567036,289,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,290,11765,1366374708,9821,892270675,194628384,11,0,0,1,7,35,47619,290,4125,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,282,0,1,1,4,4406,3578808,290,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,291,11765,1366374708,9856,892270675,194628384,11,0,0,1,7,36,43376,291,4126,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,283,0,1,1,4,4406,3590580,291,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,292,11765,1366374708,9892,892270675,194628384,11,0,0,1,7,37,81,292,4127,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,284,0,1,1,4,4406,3602352,292,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,293,11765,1366374708,9927,892270675,194628384,11,0,0,1,7,38,28985,293,4128,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,285,0,1,1,4,4406,3614124,293,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,294,11765,1366374708,9962,892270675,194628384,11,0,0,1,7,39,13024,294,4129,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,286,0,1,1,4,4406,3625896,294,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,295,11765,1366374708,9997,892270675,194628384,11,0,0,1,7,40,0,295,4130,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,287,0,1,1,4,4406,3637668,295,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,296,11765,1366374708,10032,892270675,194628384,11,0,0,1,7,41,1280,296,4131,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,288,0,1,1,4,4406,3649440,296,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,297,11765,1366374708,10067,892270675,194628384,11,0,0,1,7,42,192,297,4132,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,289,0,1,1,4,4406,3661212,297,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,298,11765,1366374708,10102,892270675,194628384,11,0,0,1,7,43,21588,298,4133,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,290,0,1,1,4,4406,3672984,298,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,299,11765,1366374708,10137,892270675,194628384,11,0,0,1,7,44,22610,299,4134,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,291,0,1,1,4,4406,3684756,299,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,300,11765,1366374708,10172,892270675,194628384,11,0,0,1,7,45,21077,300,4135,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,292,0,1,1,4,4406,3696528,300,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,301,11765,1366374708,10207,892270675,194628384,11,0,0,1,7,46,21331,301,4136,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,293,0,1,1,4,4406,3708300,301,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,302,11765,1366374708,10242,892270675,194628384,11,0,0,1,7,47,24661,302,4137,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,294,0,1,1,4,4406,3720072,302,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,303,11765,1366374708,10277,892270675,194628384,11,0,0,1,7,48,21850,303,4138,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,295,0,1,1,4,4406,3731844,303,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,304,11765,1366374708,10312,892270675,194628384,11,0,0,1,7,49,21589,304,4139,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,296,0,1,1,4,4406,3743616,304,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,305,11765,1366374708,10347,892270675,194628384,11,0,0,1,7,50,24919,305,4140,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,297,0,1,1,4,4406,3755388,305,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,306,11765,1366374708,10382,892270675,194628384,11,0,0,1,7,51,22360,306,4141,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,298,0,1,1,4,4406,3767160,306,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,307,11765,1366374708,10417,892270675,194628384,11,0,0,1,7,52,22616,307,4142,0,0,0,31,0,1,0,1,2869,0,19125,1706,0,9,20065,4366,1806,1,7,0,0,12,0,0,1,0,0,12,0,0,50,2340,0,0,31,0,299,0,1,1,4,4406,3778932,307,7,1,1,12,50,1806,4366,0,45.4512,1706,-1.92738,-2869,43.8013
0,0,1,65,12,3,308,13229,1366374708,10802,892270675,194628384,11,0,0,1,7,53,23634,308,4153,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,3,1,0,16,8,0,0,86,2633,0,3,31,0,300,0,1,1,0,4406,3790704,308,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,309,13229,1366374708,10837,892270675,194628384,11,0,0,1,7,54,21080,309,4154,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,0,1,0,16,8,0,0,86,2633,0,0,31,0,301,0,1,1,0,4406,3803940,309,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,310,13229,1366374708,10872,892270675,194628384,11,0,0,1,7,55,21845,310,4155,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,3,1,0,16,8,0,0,86,2633,0,3,31,0,302,0,1,1,0,4406,3817176,310,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,311,13229,1366374708,10907,892270675,194628384,11,0,0,1,7,56,24661,311,4156,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,0,1,0,16,8,0,0,86,2633,0,0,31,0,303,0,1,1,0,4406,3830412,311,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,312,13229,1366374708,10943,892270675,194628384,11,0,0,1,7,57,21853,312,4157,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,3,1,0,16,8,0,0,86,2633,0,3,31,0,304,0,1,1,0,4406,3843648,312,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,313,13229,1366374708,10978,892270675,194628384,11,0,0,1,7,58,20047,313,4158,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,0,1,0,16,8,0,0,86,2633,0,0,31,0,305,0,1,1,0,4406,3856884,313,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,314,13229,1366374708,11013,892270675,194628384,11,0,0,1,7,59,24402,314,4159,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,3,1,0,16,8,0,0,86,2633,0,3,31,0,306,0,1,1,0,4406,3870120,314,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,315,13229,1366374708,11048,892270675,194628384,11,0,0,1,7,60,21077,315,4160,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,0,1,0,16,8,0,0,86,2633,0,0,31,0,307,0,1,1,0,4406,3883356,315,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,316,13229,1366374708,11083,892270675,194628384,11,0,0,1,7,61,21589,316,4161,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,3,1,0,16,8,0,0,86,2633,0,3,31,0,308,0,1,1,0,4406,3896592,316,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,317,13229,1366374708,11118,892270675,194628384,11,0,0,1,7,62,22353,317,4162,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,0,1,0,16,8,0,0,86,2633,0,0,31,0,309,0,1,1,0,4406,3909828,317,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,318,13229,1366374708,11153,892270675,194628384,11,0,0,1,7,63,20559,318,4163,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,3,1,0,16,8,0,0,86,2633,0,3,31,0,310,0,1,1,0,4406,3923064,318,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,319,13229,1366374708,11188,892270675,194628384,11,0,0,1,7,64,90,319,4164,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,8,0,0,1,0,16,8,0,0,86,2633,0,0,31,0,311,0,1,1,0,4406,3936300,319,7,0,1,8,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,320,13229,1366374708,11223,892270675,194628384,11,0,0,1,7,1,49426,320,4165,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,312,0,1,1,7,4406,3949536,320,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,321,13229,1366374708,11258,892270675,194628384,11,0,0,1,7,2,7931,321,4166,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,313,0,1,1,7,4406,3962772,321,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,322,13229,1366374708,11293,892270675,194628384,11,0,0,1,7,3,20714,322,4167,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,314,0,1,1,7,4406,3976008,322,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,323,13229,1366374708,11328,892270675,194628384,11,0,0,1,7,4,63149,323,4168,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,315,0,1,1,7,4406,3989244,323,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,324,13229,1366374708,11363,892270675,194628384,11,0,0,1,7,5,49495,324,4169,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,316,0,1,1,7,4406,4002480,324,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,325,13229,1366374708,11398,892270675,194628384,11,0,0,1,7,6,22723,325,4170,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,317,0,1,1,7,4406,4015716,325,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,326,13229,1366374708,11433,892270675,194628384,11,0,0,1,7,7,61959,326,4171,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,318,0,1,1,7,4406,4028952,326,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,327,13229,1366374708,11468,892270675,194628384,11,0,0,1,7,8,61135,327,4172,0,0,0,31,0,0,0,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,15,0,0,1,0,16,15,0,0,86,2633,0,0,31,0,319,0,1,1,7,4406,4042188,327,7,0,1,15,86,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,328,13229,1366374708,11853,892270675,194628384,11,0,0,1,7,9,16714,328,4183,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,16,9,0,0,36,2633,0,2,31,0,320,0,1,1,1,4406,4055424,328,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,329,13229,1366374708,11888,892270675,194628384,11,0,0,1,7,10,61514,329,4184,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,16,9,0,0,36,2633,0,0,31,0,321,0,1,1,1,4406,4068660,329,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,330,13229,1366374708,11923,892270675,194628384,11,0,0,1,7,11,40914,330,4185,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,16,9,0,0,36,2633,0,2,31,0,322,0,1,1,1,4406,4081896,330,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,331,13229,1366374708,11958,892270675,194628384,11,0,0,1,7,12,14150,331,4186,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,16,9,0,0,36,2633,0,0,31,0,323,0,1,1,1,4406,4095132,331,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,332,13229,1366374708,11994,892270675,194628384,11,0,0,1,7,13,50408,332,4187,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,16,9,0,0,36,2633,0,2,31,0,324,0,1,1,1,4406,4108368,332,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,333,13229,1366374708,12029,892270675,194628384,11,0,0,1,7,14,9931,333,4188,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,16,9,0,0,36,2633,0,0,31,0,325,0,1,1,1,4406,4121604,333,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,334,13229,1366374708,12064,892270675,194628384,11,0,0,1,7,15,50530,334,4189,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,2,1,0,16,9,0,0,36,2633,0,2,31,0,326,0,1,1,1,4406,4134840,334,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
0,0,1,65,12,3,335,13229,1366374708,12099,892270675,194628384,11,0,0,1,7,16,23663,335,4190,0,0,0,31,0,0,12,1,3275,0,21831,1706,0,9,20065,4366,1806,1,7,0,0,9,0,0,1,0,16,9,0,0,36,2633,0,0,31,0,327,0,1,1,1,4406,4148076,335,7,0,1,9,36,1806,4366,0,45.4512,1706,-2.20013,-3275,49.9988
